DateObserved,HourObserved,LocalTimeZone,ReportingArea,StateCode,Latitude,Longitude,ParameterName,AQI,AQICategoryNumber,AQICategory,csaRank,csaFullName,csaPrimaryCity,csaPrimaryCityState,csaPopulation2018Estimate,csaPopulation2010Census,csaPrimaryCityLat,csaPrimaryCityLong,csaPrimaryCityZip,csaTimeZone,csaStandardTimeUtcOffset,csaDaylightSavingsTimeUtcOffset,csaSearchLat,csaSearchLong,csaSearchRadius
2020-04-01 ,0,EST,Mecklenburg County,NC,35.227,-80.843,OZONE,36,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-01 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM2.5,8,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-01 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM10,5,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-02 ,0,EST,Mecklenburg County,NC,35.227,-80.843,OZONE,40,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-02 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM2.5,18,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-02 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM10,10,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-03 ,0,EST,Mecklenburg County,NC,35.227,-80.843,OZONE,48,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-03 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM2.5,22,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-03 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM10,13,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-04 ,0,EST,Mecklenburg County,NC,35.227,-80.843,OZONE,51,2,Moderate,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-04 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM2.5,33,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-04 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM10,15,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-05 ,0,EST,Mecklenburg County,NC,35.227,-80.843,OZONE,48,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-05 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM2.5,47,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-05 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM10,16,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-06 ,0,EST,Mecklenburg County,NC,35.227,-80.843,OZONE,58,2,Moderate,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-06 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM2.5,41,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-06 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM10,18,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-07 ,0,EST,Mecklenburg County,NC,35.227,-80.843,OZONE,46,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-07 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM2.5,48,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-07 ,0,EST,Mecklenburg County,NC,35.227,-80.843,PM10,20,1,Good,21,"Charlotte-Concord, NC-SC Combined Statistical Area",Charlotte,NC,2753810,2402623,35.2271,-80.8431,28202,Eastern,-05:00,-04:00,35.227,-80.843,25
2020-04-01 ,0,PST,Sacramento,CA,38.567,-121.467,OZONE,38,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-01 ,0,PST,Sacramento,CA,38.567,-121.467,PM2.5,9,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-01 ,0,PST,Sacramento,CA,38.567,-121.467,PM10,11,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-02 ,0,PST,Sacramento,CA,38.567,-121.467,OZONE,35,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-02 ,0,PST,Sacramento,CA,38.567,-121.467,PM2.5,7,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-02 ,0,PST,Sacramento,CA,38.567,-121.467,PM10,12,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-03 ,0,PST,Sacramento,CA,38.567,-121.467,OZONE,33,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-03 ,0,PST,Sacramento,CA,38.567,-121.467,PM2.5,15,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-03 ,0,PST,Sacramento,CA,38.567,-121.467,PM10,13,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-04 ,0,PST,Sacramento,CA,38.567,-121.467,OZONE,23,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-04 ,0,PST,Sacramento,CA,38.567,-121.467,PM2.5,13,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-04 ,0,PST,Sacramento,CA,38.567,-121.467,PM10,6,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-05 ,0,PST,Sacramento,CA,38.567,-121.467,OZONE,31,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-05 ,0,PST,Sacramento,CA,38.567,-121.467,PM2.5,10,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-05 ,0,PST,Sacramento,CA,38.567,-121.467,PM10,3,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-06 ,0,PST,Sacramento,CA,38.567,-121.467,OZONE,36,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-06 ,0,PST,Sacramento,CA,38.567,-121.467,PM2.5,13,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-06 ,0,PST,Sacramento,CA,38.567,-121.467,PM10,6,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-07 ,0,PST,Sacramento,CA,38.567,-121.467,OZONE,36,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-07 ,0,PST,Sacramento,CA,38.567,-121.467,PM2.5,14,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-07 ,0,PST,Sacramento,CA,38.567,-121.467,PM10,7,1,Good,22,"Sacramento-Roseville, CA Combined Statistical Area",Sacramento,CA,2619754,2414783,38.5816,-121.4944,95814,Pacific,-08:00,-07:00,38.567,-121.467,25
2020-04-01 ,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,43,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-01 ,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,23,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-02 ,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,44,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-02 ,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,26,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-03 ,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,45,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-03 ,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,26,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-04 ,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,44,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-04 ,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,41,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-05 ,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,46,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-05 ,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,62,2,Moderate,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-06 ,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,46,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-06 ,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,40,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-07 ,0,EST,Pittsburgh,PA,40.434,-79.984,OZONE,40,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-07 ,0,EST,Pittsburgh,PA,40.434,-79.984,PM2.5,46,1,Good,23,"Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area",Pittsburgh,PA,2612492,2660727,40.4406,-79.9959,15222,Eastern,-05:00,-04:00,40.434,-79.984,25
2020-04-01 ,0,MST,Salt Lake City,UT,40.777,-111.93,OZONE,41,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-01 ,0,MST,Salt Lake City,UT,40.777,-111.93,PM2.5,16,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-02 ,0,MST,Salt Lake City,UT,40.777,-111.93,OZONE,41,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-02 ,0,MST,Salt Lake City,UT,40.777,-111.93,PM2.5,10,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-03 ,0,MST,Salt Lake City,UT,40.777,-111.93,OZONE,43,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-03 ,0,MST,Salt Lake City,UT,40.777,-111.93,PM2.5,14,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-04 ,0,MST,Salt Lake City,UT,40.777,-111.93,OZONE,45,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-04 ,0,MST,Salt Lake City,UT,40.777,-111.93,PM2.5,33,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-05 ,0,MST,Salt Lake City,UT,40.777,-111.93,OZONE,47,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-05 ,0,MST,Salt Lake City,UT,40.777,-111.93,PM2.5,23,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-06 ,0,MST,Salt Lake City,UT,40.777,-111.93,OZONE,43,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-06 ,0,MST,Salt Lake City,UT,40.777,-111.93,PM2.5,22,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-07 ,0,MST,Salt Lake City,UT,40.777,-111.93,OZONE,43,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-07 ,0,MST,Salt Lake City,UT,40.777,-111.93,PM2.5,25,1,Good,24,"Salt Lake City-Provo-Orem, UT Combined Statistical Area",Salt Lake City,UT,2606548,2271696,40.7608,-111.891,84101,Mountain,-07:00,-06:00,40.777,-111.93,25
2020-04-01 ,0,CST,San Antonio,TX,29.417,-98.484,OZONE,61,2,Moderate,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-01 ,0,CST,San Antonio,TX,29.417,-98.484,PM2.5,26,1,Good,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-02 ,0,CST,San Antonio,TX,29.417,-98.484,OZONE,30,1,Good,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-02 ,0,CST,San Antonio,TX,29.417,-98.484,PM2.5,36,1,Good,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-03 ,0,CST,San Antonio,TX,29.417,-98.484,OZONE,25,1,Good,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-03 ,0,CST,San Antonio,TX,29.417,-98.484,PM2.5,37,1,Good,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-04 ,0,CST,San Antonio,TX,29.417,-98.484,OZONE,22,1,Good,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-04 ,0,CST,San Antonio,TX,29.417,-98.484,PM2.5,17,1,Good,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-05 ,0,CST,San Antonio,TX,29.417,-98.484,OZONE,37,1,Good,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-05 ,0,CST,San Antonio,TX,29.417,-98.484,PM2.5,43,1,Good,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-06 ,0,CST,San Antonio,TX,29.417,-98.484,OZONE,41,1,Good,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-06 ,0,CST,San Antonio,TX,29.417,-98.484,PM2.5,58,2,Moderate,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-07 ,0,CST,San Antonio,TX,29.417,-98.484,OZONE,29,1,Good,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
2020-04-07 ,0,CST,San Antonio,TX,29.417,-98.484,PM2.5,58,2,Moderate,25,"San Antonio-New Braunfels-Pearsall, TX Combined Statistical Area",San Antonio,TX,2555933,2175934,29.4241,-98.4936,78205,Central,-06:00,-05:00,29.417,-98.484,25
